Filing Date;Latitude;Longitude;Zip Code 2022;Was Defendant Evicted;Total Evictions
2016-01-04;35.079809;-89.971407;38114;Yes;891
2016-01-04;35.10194;-89.982068;38114;Yes;5
2016-01-04;35.093801;-89.962013;38114;Yes;4
2016-01-04;35.105496;-89.963479;38114;Yes;3
2016-01-04;35.079188;-89.969993;38114;Yes;891
2016-01-04;35.080169;-89.970306;38114;Yes;891
2016-01-05;35.109022;-89.968281;38114;Yes;3
2016-01-05;35.096871;-89.99837;38114;Yes;585
2016-01-05;35.110528;-90.002017;38114;Yes;1
2016-01-05;35.115316;-89.991959;38114;Yes;177
2016-01-06;35.087724;-89.980818;38114;No;55
2016-01-06;35.086779;-89.979909;38114;Yes;2
2016-01-07;35.079199;-89.981269;38114;Yes;528
2016-01-07;35.079225;-89.980478;38114;Yes;528
2016-01-07;35.077237;-89.981254;38114;Yes;528
2016-01-07;35.07893;-89.98052;38114;No;528
2016-01-07;35.093361;-89.957984;38114;No;1
2016-01-07;35.079225;-89.980478;38114;Yes;528
2016-01-08;35.095716;-89.966884;38114;Yes;180
2016-01-08;35.095864;-89.966879;38114;Yes;180
2016-01-08;35.116476;-89.997304;38114;Yes;2
2016-01-08;35.109429;-89.98628;38114;Yes;5
2016-01-08;35.104641;-89.980696;38114;Yes;8
2016-01-08;35.095864;-89.966879;38114;Yes;180
2016-01-11;35.0926;-89.999818;38114;Yes;2
2016-01-11;35.085458;-89.979412;38114;Yes;1
2016-01-11;35.095542;-89.996289;38114;Yes;332
2016-01-12;35.082312;-89.972818;38114;Yes;224
2016-01-13;35.09486;-89.97445;38114;Yes;2
2016-01-13;35.087724;-89.980818;38114;Yes;55
2016-01-13;35.091364;-89.974062;38114;Yes;1
2016-01-13;35.105387;-90.003466;38114;No;17
2016-01-13;35.093394;-89.97593;38114;Yes;2
2016-01-13;35.103067;-89.987844;38114;No;4
2016-01-13;35.100601;-89.983849;38114;Yes;2
2016-01-14;35.077713;-89.979333;38114;Yes;528
2016-01-14;35.077283;-89.981803;38114;Yes;528
2016-01-14;35.115166;-89.988247;38114;Yes;3
2016-01-14;35.078074;-89.979323;38114;Yes;528
2016-01-14;35.077302;-89.981984;38114;Yes;528
2016-01-14;35.10525;-89.97092;38114;Yes;1
2016-01-14;35.077283;-89.981803;38114;Yes;528
2016-01-14;35.077253;-89.981443;38114;Yes;528
2016-01-14;35.079186;-89.981763;38114;Yes;528
2016-01-15;35.093832;-89.972297;38114;Yes;1
2016-01-15;35.101076;-89.982599;38114;No;4
2016-01-19;35.103575;-89.980426;38114;Yes;6
2016-01-19;35.109509;-89.991692;38114;Yes;2
2016-01-19;35.109619;-89.991851;38114;Yes;7
2016-01-19;35.112108;-89.978473;38114;Yes;1
2016-01-19;35.10745;-89.965104;38114;Yes;26
2016-01-19;35.098023;-89.97829;38114;Yes;2
2016-01-19;35.101326;-89.984823;38114;No;2
2016-01-19;35.080976;-89.972885;38114;Yes;224
2016-01-19;35.108107;-89.998967;38114;Yes;50
2016-01-19;35.107612;-89.979064;38114;Yes;3
2016-01-19;35.105635;-89.98079;38114;Yes;3
2016-01-19;35.108096;-89.992062;38114;Yes;3
2016-01-20;35.113259;-89.986367;38114;Yes;2
2016-01-25;35.109839;-89.973105;38114;Yes;3
2016-01-25;35.096889;-89.998663;38114;Yes;585
2016-01-25;35.083394;-89.971545;38114;Yes;3
2016-01-25;35.107511;-89.986078;38114;Yes;9
2016-01-25;35.092419;-89.975728;38114;Yes;1
2016-01-25;35.098112;-89.967285;38114;Yes;1
2016-01-25;35.0962;-89.997538;38114;Yes;585
2016-01-25;35.098172;-89.969123;38114;Yes;4
2016-01-26;35.105263;-89.992833;38114;No;3
2016-01-26;35.099742;-89.96176;38114;Yes;202
2016-01-26;35.083564;-89.962652;38114;Yes;5
2016-01-27;35.108707;-89.971192;38114;Yes;2
2016-01-27;35.087997;-89.981498;38114;Yes;5
2016-02-01;35.082312;-89.972818;38114;Yes;224
2016-02-01;35.081648;-89.972252;38114;No;224
2016-02-01;35.080976;-89.972885;38114;Yes;224
2016-02-03;35.115375;-89.988242;38114;Yes;1
2016-02-03;35.115305;-89.988244;38114;Yes;2
2016-02-05;35.099654;-89.962226;38114;Yes;202
2016-02-05;35.089887;-89.96803;38114;Yes;92
2016-02-05;35.091223;-89.968531;38114;Yes;92
2016-02-05;35.091223;-89.968531;38114;Yes;92
2016-02-05;35.089997;-89.967109;38114;Yes;92
2016-02-05;35.089887;-89.96803;38114;Yes;92
2016-02-08;35.113062;-89.969891;38114;Yes;33
2016-02-08;35.082682;-89.961154;38114;No;4
2016-02-08;35.119919;-90.00318;38114;No;3
2016-02-09;35.115575;-89.99275;38114;Yes;177
2016-02-09;35.090317;-89.962266;38114;Yes;3
2016-02-09;35.099522;-89.995668;38114;Yes;12
2016-02-09;35.115575;-89.99275;38114;Yes;177
2016-02-09;35.113459;-89.972217;38114;No;7
2016-02-09;35.085246;-89.98535;38114;Yes;89
2016-02-09;35.106867;-89.970483;38114;Yes;4
2016-02-09;35.115316;-89.991959;38114;Yes;177
2016-02-10;35.09293;-89.966422;38114;Yes;75
2016-02-10;35.101223;-89.963865;38114;Yes;92
2016-02-10;35.09293;-89.966422;38114;No;75
2016-02-11;35.106463;-90.002428;38114;Yes;3
2016-02-11;35.077435;-89.993553;38114;Yes;345
2016-02-11;35.104602;-90.00245;38114;No;1
2016-02-15;35.095322;-89.967188;38114;Yes;180
2016-02-16;35.095546;-89.96229;38114;No;1
2016-02-16;35.121944;-90.00566;38114;Yes;2
2016-02-17;35.090321;-89.963081;38114;No;6
2016-02-17;35.095235;-89.994984;38114;Yes;1
2016-02-17;35.087061;-89.974016;38114;No;4
2016-02-18;35.094344;-89.965601;38114;No;2
2016-02-18;35.095503;-89.995402;38114;Yes;28
2016-02-19;35.079239;-89.979725;38114;Yes;528
2016-02-24;35.077094;-89.995655;38114;Yes;345
2016-02-24;35.076586;-89.995488;38114;No;345
2016-02-24;35.077916;-89.994813;38114;No;345
2016-02-24;35.076894;-89.994454;38114;No;345
2016-02-24;35.102124;-89.971766;38114;No;2
2016-02-24;35.105751;-89.997084;38114;Yes;1
2016-02-25;35.080169;-89.970306;38114;No;891
2016-02-25;35.092942;-89.975386;38114;Yes;1
2016-02-26;35.087724;-89.980818;38114;Yes;55
2016-02-26;35.094139;-89.962826;38114;No;1
2016-02-26;35.105997;-90.002071;38114;Yes;8
2016-02-29;35.103599;-89.992961;38114;No;4
2016-02-29;35.10729;-89.971412;38114;No;1
2016-03-01;35.111504;-89.974286;38114;Yes;2
2016-03-01;35.106481;-89.978015;38114;Yes;7
2016-03-02;35.112891;-89.971293;38114;Yes;3
2016-03-02;35.077283;-89.981803;38114;Yes;528
2016-03-02;35.079255;-89.979138;38114;Yes;528
2016-03-02;35.105184;-89.983576;38114;Yes;10
2016-03-03;35.110303;-89.980387;38114;Yes;5
2016-03-03;35.096602;-89.967321;38114;Yes;180
2016-03-04;35.101326;-89.984823;38114;Yes;2
2016-03-04;35.086624;-89.972405;38114;Yes;5
2016-03-07;35.080976;-89.972885;38114;Yes;224
2016-03-07;35.093825;-89.965069;38114;Yes;5
2016-03-07;35.082312;-89.972818;38114;Yes;224
2016-03-07;35.080976;-89.972885;38114;Yes;224
2016-03-07;35.093846;-89.965736;38114;Yes;2
2016-03-07;35.093656;-89.965653;38114;Yes;2
2016-03-07;35.113459;-89.972217;38114;Yes;7
2016-03-09;35.095333;-89.99743;38114;Yes;585
2016-03-09;35.094705;-89.996012;38114;Yes;332
2016-03-09;35.096734;-89.997047;38114;Yes;585
2016-03-09;35.084463;-89.968312;38114;Yes;3
2016-03-09;35.094004;-89.996146;38114;Yes;585
2016-03-09;35.094313;-89.996391;38114;Yes;585
2016-03-09;35.095542;-89.996289;38114;Yes;332
2016-03-09;35.105263;-89.992833;38114;No;3
2016-03-09;35.088591;-89.968056;38114;Yes;1
2016-03-09;35.095608;-89.997552;38114;Yes;585
2016-03-10;35.098516;-89.968798;38114;Yes;1
2016-03-10;35.100236;-89.991086;38114;Yes;4
2016-03-10;35.095214;-89.971778;38114;Yes;1
2016-03-11;35.087131;-89.969889;38114;Yes;7
2016-03-11;35.092871;-89.978992;38114;Yes;1
2016-03-14;35.081964;-89.978844;38114;Yes;19
2016-03-15;35.115699;-89.991943;38114;Yes;177
2016-03-16;35.081661;-89.98364;38114;No;1
2016-03-16;35.077094;-89.995655;38114;No;345
2016-03-16;35.11288;-89.975313;38114;Yes;1
2016-03-16;35.077094;-89.995655;38114;No;345
2016-03-16;35.076894;-89.994454;38114;No;345
2016-03-17;35.108368;-89.9984;38114;Yes;50
2016-03-17;35.108368;-89.9984;38114;Yes;50
2016-03-18;35.106341;-89.977106;38114;Yes;1
2016-03-18;35.085582;-89.969641;38114;Yes;2
2016-03-21;35.120179;-90.008404;38114;Yes;8
2016-03-22;35.077183;-89.980392;38114;Yes;528
2016-03-22;35.077237;-89.981254;38114;Yes;528
2016-03-22;35.096188;-89.966873;38114;Yes;180
2016-03-22;35.096057;-89.967699;38114;Yes;180
2016-03-22;35.087005;-89.978512;38114;Yes;3
2016-03-22;35.089028;-89.967634;38114;Yes;4
2016-03-22;35.113059;-89.994692;38114;No;3
2016-03-23;35.098844;-89.976008;38114;Yes;1
2016-03-23;35.094332;-89.965058;38114;Yes;4
2016-03-23;35.119796;-90.003196;38114;Yes;6
2016-03-24;35.079215;-89.970733;38114;Yes;891
2016-03-24;35.117514;-90.009419;38114;Yes;1
2016-03-24;35.090813;-89.968833;38114;No;92
2016-03-24;35.079215;-89.970733;38114;No;891
2016-03-28;35.078773;-89.987944;38114;Yes;171
2016-03-28;35.101187;-89.962287;38114;Yes;92
2016-03-28;35.086201;-89.97858;38114;Yes;2
2016-03-28;35.080117;-89.971656;38114;Yes;76
2016-03-28;35.080169;-89.970306;38114;Yes;891
2016-03-29;35.118139;-90.013405;38114;No;6
2016-03-29;35.112601;-89.981222;38114;Yes;2
2016-03-30;35.076894;-89.994454;38114;Yes;345
2016-03-30;35.077411;-89.995204;38114;Yes;345
2016-04-01;35.084826;-89.972667;38114;Yes;4
2016-04-04;35.109665;-89.972335;38114;Yes;3
2016-04-04;35.092671;-89.960942;38114;No;1
2016-04-04;35.121946;-90.006636;38114;Yes;3
2016-04-04;35.087061;-89.974016;38114;Yes;4
2016-04-04;35.107511;-89.986078;38114;Yes;9
2016-04-04;35.095467;-89.968543;38114;No;67
2016-04-05;35.112778;-89.96992;38114;Yes;33
2016-04-07;35.094589;-89.995915;38114;Yes;585
2016-04-07;35.094286;-89.99596;38114;Yes;585
2016-04-07;35.095333;-89.99743;38114;Yes;585
2016-04-07;35.114178;-89.998155;38114;Yes;9
2016-04-07;35.097513;-89.996704;38114;Yes;249
2016-04-07;35.098353;-89.996715;38114;Yes;123
2016-04-08;35.094424;-89.997869;38114;Yes;585
2016-04-08;35.094424;-89.997869;38114;Yes;585
2016-04-08;35.095608;-89.997552;38114;Yes;585
2016-04-08;35.0962;-89.997538;38114;Yes;585
2016-04-08;35.103614;-89.965769;38114;No;2
2016-04-11;35.083291;-89.970724;38114;Yes;5
2016-04-12;35.106037;-89.970631;38114;Yes;1
2016-04-13;35.082312;-89.972818;38114;Yes;224
2016-04-13;35.097828;-89.995127;38114;Yes;1
2016-04-13;35.106494;-89.97913;38114;No;1
2016-04-13;35.082312;-89.972818;38114;Yes;224
2016-04-14;35.100146;-89.985148;38114;Yes;1
2016-04-14;35.077283;-89.981803;38114;Yes;528
2016-04-14;35.078941;-89.979519;38114;Yes;528
2016-04-14;35.077183;-89.980392;38114;Yes;528
2016-04-14;35.078747;-89.979527;38114;Yes;528
2016-04-14;35.07893;-89.98052;38114;Yes;528
2016-04-15;35.118992;-90.00193;38114;Yes;6
2016-04-15;35.1204;-90.012253;38114;No;1
2016-04-18;35.085447;-89.96724;38114;Yes;2
2016-04-18;35.087725;-89.981295;38114;Yes;6
2016-04-18;35.105263;-89.992833;38114;Yes;3
2016-04-18;35.107398;-90.003051;38114;Yes;1
2016-04-19;35.078608;-89.987585;38114;Yes;171
2016-04-19;35.083564;-89.962652;38114;Yes;5
2016-04-19;35.078385;-89.979321;38114;Yes;528
2016-04-19;35.078608;-89.987585;38114;Yes;171
2016-04-19;35.078773;-89.987944;38114;Yes;171
2016-04-19;35.077201;-89.980594;38114;No;528
2016-04-19;35.103755;-89.967732;38114;No;2
2016-04-19;35.101076;-89.982599;38114;No;4
2016-04-19;35.078773;-89.987944;38114;No;171
2016-04-21;35.102665;-89.980909;38114;Yes;1
2016-04-21;35.080117;-89.971656;38114;Yes;76
2016-04-21;35.099742;-89.96176;38114;Yes;202
2016-04-21;35.088196;-89.972802;38114;Yes;4
2016-04-21;35.113182;-90.004265;38114;No;1
2016-04-21;35.100136;-89.961744;38114;Yes;202
2016-04-21;35.080117;-89.971656;38114;Yes;76
2016-04-21;35.079215;-89.970733;38114;Yes;891
2016-04-22;35.120763;-90.002726;38114;Yes;2
2016-04-25;35.095864;-89.966879;38114;Yes;180
2016-04-25;35.108012;-89.974141;38114;No;1
2016-04-26;35.079865;-89.970831;38114;Yes;891
2016-04-26;35.077209;-89.994171;38114;Yes;345
2016-04-26;35.077094;-89.995655;38114;Yes;345
2016-04-27;35.102503;-89.990852;38114;Yes;6
2016-04-28;35.112688;-90.003272;38114;No;1
2016-04-29;35.104101;-89.971668;38114;No;5
2016-05-02;35.080976;-89.972885;38114;Yes;224
2016-05-03;35.089887;-89.96803;38114;Yes;92
2016-05-03;35.091223;-89.968531;38114;Yes;92
2016-05-03;35.096231;-89.985369;38114;Yes;1
2016-05-03;35.087724;-89.980818;38114;Yes;55
2016-05-03;35.113108;-90.002364;38114;Yes;2
2016-05-05;35.096263;-89.986347;38114;Yes;1
2016-05-06;35.112411;-89.969386;38114;No;1
2016-05-06;35.087724;-89.980818;38114;Yes;55
2016-05-09;35.095503;-89.995402;38114;No;28
2016-05-09;35.085841;-89.978855;38114;Yes;2
2016-05-09;35.077435;-89.991789;38114;No;345
2016-05-09;35.07724;-89.992706;38114;Yes;345
2016-05-09;35.07742;-89.991594;38114;No;345
2016-05-09;35.077435;-89.991789;38114;No;345
2016-05-10;35.100818;-89.962289;38114;Yes;92
2016-05-10;35.080409;-89.984256;38114;Yes;2
2016-05-10;35.083739;-89.970566;38114;Yes;3
2016-05-11;35.103772;-90.000426;38114;No;4
2016-05-11;35.095568;-89.969104;38114;Yes;67
2016-05-11;35.095318;-89.966951;38114;Yes;180
2016-05-13;35.082312;-89.972818;38114;Yes;224
2016-05-13;35.081648;-89.972252;38114;Yes;224
2016-05-13;35.082312;-89.972818;38114;Yes;224
2016-05-16;35.090927;-89.961167;38114;Yes;1
2016-05-16;35.094394;-89.997258;38114;Yes;585
2016-05-16;35.094169;-89.965121;38114;Yes;6
2016-05-16;35.096886;-89.998663;38114;No;585
2016-05-17;35.077476;-89.995301;38114;No;345
2016-05-17;35.077056;-89.992882;38114;No;345
2016-05-17;35.076586;-89.995488;38114;No;345
2016-05-17;35.093796;-89.971652;38114;No;2
2016-05-17;35.09293;-89.966422;38114;No;75
2016-05-17;35.077056;-89.992882;38114;Yes;345
2016-05-17;35.10791;-89.98083;38114;Yes;24
2016-05-17;35.10405;-89.982526;38114;Yes;3
2016-05-18;35.096041;-89.966876;38114;Yes;180
2016-05-18;35.088956;-89.970697;38114;Yes;1
2016-05-18;35.091223;-89.968531;38114;Yes;92
2016-05-19;35.09533;-89.967598;38114;Yes;180
2016-05-19;35.116867;-90.007333;38114;Yes;2
2016-05-19;35.081771;-89.988177;38114;Yes;2
2016-05-19;35.09988;-89.985375;38114;Yes;3
2016-05-19;35.095214;-89.966293;38114;Yes;180
2016-05-19;35.111691;-89.980299;38114;No;1
2016-05-20;35.116703;-90.007277;38114;Yes;5
2016-05-20;35.094834;-89.973958;38114;Yes;1
2016-05-23;35.077201;-89.980594;38114;Yes;528
2016-05-23;35.078941;-89.979519;38114;Yes;528
2016-05-23;35.077878;-89.979331;38114;Yes;528
2016-05-23;35.078941;-89.979519;38114;Yes;528
2016-05-24;35.078773;-89.987944;38114;No;171
2016-05-24;35.078714;-89.987048;38114;Yes;171
2016-05-24;35.111569;-89.972715;38114;Yes;4
2016-05-24;35.099742;-89.96176;38114;Yes;202
2016-05-24;35.078608;-89.987585;38114;Yes;171
2016-05-24;35.078714;-89.987048;38114;Yes;171
2016-05-24;35.100042;-89.962276;38114;No;202
2016-05-25;35.080117;-89.971656;38114;Yes;76
2016-05-25;35.100136;-89.961744;38114;Yes;202
2016-05-25;35.098154;-89.984683;38114;No;2
2016-05-25;35.079778;-89.97019;38114;Yes;891
2016-05-25;35.113062;-89.969891;38114;Yes;33
2016-05-25;35.093561;-89.965408;38114;No;3
2016-05-27;35.079253;-89.97176;38114;Yes;891
2016-05-27;35.097643;-89.980859;38114;No;5
2016-05-31;35.094169;-89.965121;38114;Yes;6
2016-05-31;35.106922;-89.981073;38114;No;4
2016-05-31;35.099353;-89.983706;38114;Yes;1
2016-06-01;35.110626;-89.985067;38114;No;16
2016-06-01;35.111221;-90.00312;38114;Yes;2
2016-06-01;35.1135;-89.973771;38114;Yes;13
2016-06-01;35.083758;-89.963233;38114;Yes;2
2016-06-01;35.110885;-89.977609;38114;No;9
2016-06-02;35.079356;-89.969578;38114;Yes;2
2016-06-06;35.100856;-89.963888;38114;Yes;92
2016-06-06;35.104982;-89.963266;38114;Yes;3
2016-06-06;35.109096;-89.968786;38114;Yes;3
2016-06-06;35.100874;-89.963088;38114;Yes;92
2016-06-07;35.081648;-89.972252;38114;Yes;224
2016-06-07;35.081648;-89.972252;38114;Yes;224
2016-06-07;35.082312;-89.972818;38114;Yes;224
2016-06-08;35.1135;-89.973771;38114;Yes;13
2016-06-09;35.094332;-89.965058;38114;Yes;4
2016-06-09;35.102951;-89.971235;38114;Yes;2
2016-06-10;35.110489;-89.969388;38114;Yes;5
2016-06-14;35.078074;-89.979323;38114;Yes;528
2016-06-14;35.077878;-89.979331;38114;Yes;528
2016-06-14;35.115205;-89.993405;38114;Yes;2
2016-06-14;35.079225;-89.980478;38114;Yes;528
2016-06-14;35.077302;-89.981984;38114;Yes;528
2016-06-14;35.079225;-89.980478;38114;Yes;528
2016-06-15;35.099544;-89.967234;38114;Yes;2
2016-06-15;35.114074;-89.979704;38114;No;5
2016-06-15;35.112828;-89.988913;38114;Yes;1
2016-06-15;35.079133;-89.982369;38114;Yes;1
2016-06-16;35.09293;-89.966422;38114;Yes;75
2016-06-16;35.09293;-89.966422;38114;No;75
2016-06-17;35.111221;-90.00312;38114;Yes;2
2016-06-17;35.103223;-89.980668;38114;Yes;7
2016-06-17;35.103575;-89.980426;38114;Yes;6
2016-06-17;35.112605;-89.972722;38114;Yes;7
2016-06-20;35.107511;-89.986078;38114;No;9
2016-06-20;35.09293;-89.966422;38114;No;75
2016-06-20;35.085251;-89.975443;38114;Yes;1
2016-06-21;35.085617;-89.985602;38114;Yes;89
2016-06-21;35.098154;-89.984683;38114;Yes;2
2016-06-22;35.07893;-89.98052;38114;Yes;528
2016-06-22;35.115097;-89.992703;38114;Yes;5
2016-06-22;35.07853;-89.986784;38114;No;171
2016-06-22;35.078714;-89.987048;38114;No;171
2016-06-22;35.078608;-89.987585;38114;No;171
2016-06-22;35.078773;-89.987944;38114;No;171
2016-06-22;35.078714;-89.987048;38114;No;171
2016-06-22;35.07853;-89.986784;38114;Yes;171
2016-06-22;35.078608;-89.987585;38114;Yes;171
2016-06-22;35.07853;-89.986784;38114;Yes;171
2016-06-22;35.103076;-89.975511;38114;Yes;3
2016-06-22;35.078608;-89.987585;38114;No;171
2016-06-22;35.078714;-89.987048;38114;Yes;171
2016-06-22;35.07893;-89.98052;38114;Yes;528
2016-06-22;35.078714;-89.987048;38114;Yes;171
2016-06-22;35.07853;-89.986784;38114;No;171
2016-06-23;35.105149;-90.003443;38114;No;2
2016-06-23;35.091279;-89.957485;38114;No;3
2016-06-23;35.079188;-89.969993;38114;No;891
2016-06-23;35.079778;-89.97019;38114;Yes;891
2016-06-23;35.082359;-89.971008;38114;Yes;9
2016-06-23;35.079778;-89.97019;38114;Yes;891
2016-06-23;35.078941;-89.979519;38114;Yes;528
2016-06-23;35.077878;-89.979331;38114;Yes;528
2016-06-23;35.092902;-89.973007;38114;No;1
2016-06-23;35.079188;-89.969993;38114;Yes;891
2016-06-23;35.097124;-89.986974;38114;Yes;4
2016-06-23;35.116793;-89.994125;38114;Yes;31
2016-06-23;35.087693;-89.969437;38114;No;2
2016-06-23;35.081688;-89.983818;38114;Yes;3
2016-06-28;35.108566;-89.969151;38114;Yes;3
2016-06-28;35.116499;-89.994084;38114;Yes;31
2016-06-28;35.104151;-89.980371;38114;Yes;5
2016-06-28;35.116499;-89.994084;38114;Yes;31
2016-06-28;35.116499;-89.994084;38114;Yes;31
2016-06-28;35.098696;-89.970697;38114;Yes;5
2016-06-28;35.103508;-89.981057;38114;Yes;5
2016-06-28;35.098145;-89.970709;38114;Yes;12
2016-06-28;35.116481;-89.994298;38114;Yes;31
2016-06-28;35.079778;-89.97019;38114;No;891
2016-06-29;35.112275;-89.989164;38114;Yes;1
2016-06-29;35.100856;-89.963888;38114;No;92
2016-06-30;35.087997;-89.981498;38114;Yes;5
2016-06-30;35.111052;-89.98369;38114;No;9
2016-07-01;35.114574;-89.998919;38114;Yes;17
2016-07-05;35.11992;-90.00188;38114;No;2
2016-07-05;35.086779;-89.979909;38114;Yes;2
2016-07-06;35.077485;-89.995448;38114;Yes;345
2016-07-06;35.095503;-89.995402;38114;Yes;28
2016-07-06;35.077894;-89.995422;38114;Yes;345
2016-07-06;35.077411;-89.995204;38114;Yes;345
2016-07-06;35.083816;-89.981039;38114;Yes;1
2016-07-07;35.085617;-89.985602;38114;Yes;89
2016-07-07;35.108368;-89.9984;38114;Yes;50
2016-07-07;35.089887;-89.96803;38114;Yes;92
2016-07-07;35.091223;-89.968531;38114;Yes;92
2016-07-07;35.100818;-89.962289;38114;No;92
2016-07-11;35.119277;-90.011499;38114;Yes;3
2016-07-11;35.094313;-89.996391;38114;Yes;585
2016-07-11;35.08457;-89.987367;38114;No;20
2016-07-11;35.095542;-89.996289;38114;Yes;332
2016-07-11;35.099742;-89.96176;38114;Yes;202
2016-07-11;35.0962;-89.997538;38114;Yes;585
2016-07-12;35.085617;-89.985201;38114;Yes;89
2016-07-12;35.085617;-89.985201;38114;Yes;89
2016-07-12;35.094705;-89.996012;38114;Yes;332
2016-07-12;35.109526;-89.98664;38114;Yes;4
2016-07-12;35.105635;-89.98079;38114;Yes;3
2016-07-12;35.115575;-89.99275;38114;Yes;177
2016-07-13;35.103148;-89.962061;38114;Yes;2
2016-07-13;35.078747;-89.979527;38114;Yes;528
2016-07-13;35.079225;-89.980478;38114;Yes;528
2016-07-13;35.079225;-89.980478;38114;Yes;528
2016-07-13;35.106425;-90.003701;38114;No;1
2016-07-13;35.077517;-89.979384;38114;Yes;528
2016-07-13;35.078941;-89.979519;38114;Yes;528
2016-07-13;35.078821;-89.986389;38114;Yes;171
2016-07-13;35.078074;-89.979323;38114;Yes;528
2016-07-14;35.082312;-89.972818;38114;Yes;224
2016-07-14;35.109722;-89.983775;38114;No;5
2016-07-15;35.079814;-90.008116;38114;Yes;2
2016-07-15;35.0867;-89.973542;38114;Yes;2
2016-07-18;35.079778;-89.97019;38114;Yes;891
2016-07-18;35.079809;-89.971407;38114;No;891
2016-07-18;35.079188;-89.969993;38114;Yes;891
2016-07-18;35.0802;-89.971228;38114;Yes;891
2016-07-18;35.079809;-89.971407;38114;Yes;891
2016-07-18;35.100042;-89.962276;38114;Yes;202
2016-07-18;35.079809;-89.971407;38114;No;891
2016-07-18;35.0802;-89.971228;38114;No;891
2016-07-18;35.080169;-89.970306;38114;Yes;891
2016-07-18;35.100042;-89.962276;38114;Yes;202
2016-07-18;35.079215;-89.970733;38114;Yes;891
2016-07-18;35.079225;-89.97102;38114;No;891
2016-07-18;35.079215;-89.970733;38114;No;891
2016-07-18;35.080169;-89.970306;38114;Yes;891
2016-07-19;35.103614;-89.965769;38114;No;2
2016-07-19;35.121986;-90.007304;38114;No;3
2016-07-20;35.078608;-89.987585;38114;Yes;171
2016-07-20;35.078613;-89.986378;38114;Yes;171
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.080976;-89.972885;38114;Yes;224
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.080976;-89.972885;38114;Yes;224
2016-07-20;35.078608;-89.987585;38114;Yes;171
2016-07-20;35.078773;-89.987944;38114;Yes;171
2016-07-20;35.108451;-89.967066;38114;Yes;1
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.091223;-89.968531;38114;Yes;92
2016-07-20;35.080976;-89.972885;38114;Yes;224
2016-07-20;35.080976;-89.972885;38114;Yes;224
2016-07-20;35.078821;-89.986389;38114;Yes;171
2016-07-20;35.078773;-89.987944;38114;Yes;171
2016-07-20;35.10791;-89.98083;38114;Yes;24
2016-07-20;35.078714;-89.987048;38114;Yes;171
2016-07-20;35.078613;-89.986378;38114;Yes;171
2016-07-20;35.078821;-89.986389;38114;No;171
2016-07-20;35.078613;-89.986378;38114;Yes;171
2016-07-20;35.078714;-89.987048;38114;No;171
2016-07-20;35.078613;-89.986378;38114;Yes;171
2016-07-20;35.07853;-89.986784;38114;Yes;171
2016-07-20;35.089997;-89.967109;38114;Yes;92
2016-07-20;35.07853;-89.986784;38114;Yes;171
2016-07-22;35.10745;-89.965104;38114;No;26
2016-07-22;35.07853;-89.986784;38114;Yes;171
2016-07-25;35.077878;-89.979331;38114;Yes;528
2016-07-25;35.077183;-89.980392;38114;Yes;528
2016-07-25;35.077237;-89.981254;38114;Yes;528
2016-07-25;35.109619;-89.991851;38114;Yes;7
2016-07-25;35.077237;-89.981254;38114;Yes;528
2016-07-26;35.076586;-89.995488;38114;No;345
2016-07-26;35.095334;-89.967782;38114;No;180
2016-07-26;35.099522;-89.995668;38114;Yes;12
2016-07-26;35.095322;-89.967188;38114;Yes;180
2016-07-26;35.09526;-89.999236;38114;Yes;1
2016-07-26;35.077171;-89.9917;38114;Yes;345
2016-07-26;35.095334;-89.967782;38114;Yes;180
2016-07-26;35.095322;-89.967188;38114;Yes;180
2016-07-26;35.093797;-89.971468;38114;Yes;5
2016-07-26;35.095864;-89.966879;38114;No;180
2016-07-26;35.103959;-89.980426;38114;Yes;2
2016-07-27;35.10088;-89.964926;38114;No;3
2016-07-27;35.094899;-89.975042;38114;Yes;3
2016-07-27;35.105387;-90.003466;38114;Yes;17
2016-07-27;35.104705;-89.981331;38114;Yes;1
2016-07-27;35.082312;-89.972818;38114;Yes;224
2016-07-28;35.103508;-89.981057;38114;No;5
2016-07-28;35.080592;-89.98681;38114;Yes;3
2016-07-28;35.103283;-89.98095;38114;Yes;5
2016-07-28;35.114853;-89.998899;38114;Yes;17
2016-07-28;35.079395;-89.968629;38114;No;2
2016-07-29;35.094605;-89.964257;38114;Yes;1
2016-07-29;35.07724;-90.005268;38114;No;1
2016-08-01;35.104558;-89.980959;38114;Yes;5
2016-08-01;35.083386;-89.98831;38114;No;5
2016-08-01;35.085749;-89.978443;38114;No;4
2016-08-02;35.094947;-89.996406;38114;Yes;332
2016-08-02;35.105496;-89.963479;38114;Yes;3
2016-08-02;35.087887;-89.981331;38114;Yes;5
2016-08-02;35.113675;-90.00473;38114;Yes;3
2016-08-02;35.100856;-89.963888;38114;Yes;92
2016-08-03;35.115471;-89.985225;38114;No;55
2016-08-03;35.08857;-89.980275;38114;Yes;49
2016-08-03;35.116481;-89.994298;38114;Yes;31
